Filename,Subject,Gender,Item,Semantics,Picture,TargetMax,TargetMin,TargetPitch,TargetDifference,Duration,TargetIntensity,Syllables,Frequency,Semantics2,Freq-logwf,Freq-logcd,Freq-subtlcd,Freq-subtlwf,Filler
S12T11Wwalking_P__M_,12,F,walking,P,M,323.6994832,245.1382749,277.2390578,78.56120832,0.529325973,41.63573488,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S13T11Wwalking_P__T_,13,F,walking,P,T,267.9605323,198.2687328,225.0648771,69.69179949,0.491976413,49.14655704,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S14T11Wwalking_P__S_,14,F,walking,P,S,267.804553,197.3853796,212.9050921,70.41917338,0.527584431,43.9697759,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S15T11Wwalking_P__M_,15,F,walking,P,M,234.1348639,176.0101165,194.6558227,58.12474741,0.507413834,54.07438402,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S16T11Wwalking_P__T_,16,F,walking,P,T,207.0589064,157.5070417,172.4053064,49.55186476,0.59732887,61.8582723,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S17T11Wwalking_P__S_,17,M,walking,P,S,136.1414586,104.7442299,121.1071577,31.39722862,0.535545833,63.55477948,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S18T11Wwalking_P__M_,18,F,walking,P,M,249.0160334,199.7216484,221.6456624,49.29438507,0.47478629,64.8852053,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S19T11Wwalking_P__T_,19,F,walking,P,T,276.3184368,100.9113828,231.5000841,175.407054,0.721320916,59.19626682,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S2T11Wwalking_P__S_,2,F,walking,P,S,218.901385,166.4690883,194.0117186,52.43229667,0.449291766,49.46345065,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S20T11Wwalking_P__S_,20,M,walking,P,S,109.961769,93.94476395,100.6939719,16.01700502,0.724046827,56.30977666,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S21T11Wwalking_P__M_,21,F,walking,P,M,269.9626256,219.4033342,245.7310367,50.55929147,0.659690987,57.19782928,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S22T11Wwalking_P__T_,22,F,walking,P,T,NA,NA,NA,NA,2.879637674,22.91194308,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S23T11Wwalking_P__S_,23,F,walking,P,S,280.862128,114.8007467,174.7910679,166.0613812,0.491581325,61.64392615,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S24T11Wwalking_P__M_,24,F,walking,P,M,215.8313332,162.4889952,179.7074688,53.34233801,0.922814709,52.17006073,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S25T11Wwalking_P__T_,25,F,walking,P,T,276.1871989,223.3718726,238.9596615,52.81532629,0.612632812,50.77867122,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S26T11Wwalking_P__S_,26,F,walking,P,S,275.9403083,111.503608,214.7099431,164.4367004,0.644755302,49.47627017,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S27T11Wwalking_P__M_,27,M,walking,P,M,128.7021177,68.49824643,120.7468702,60.20387131,0.660111432,57.10251607,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S28T11Wwalking_P__T_,28,F,walking,P,T,306.5933604,124.2192072,238.1085346,182.3741532,0.64060247,49.6879711,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S29T11Wwalking_P__S_,29,F,walking,P,S,266.225942,181.6205439,208.7025206,84.60539811,0.649193283,56.78765605,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S3T11Wwalking_P__M_,3,F,walking,P,M,242.8589205,196.5372478,217.7924158,46.32167271,0.745464841,37.93378093,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S30T11Wwalking_P__M_,30,F,walking,P,M,270.1703418,215.748127,229.6969761,54.42221481,0.560177845,55.10532597,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S31T11Wwalking_P__T_,31,M,walking,P,T,192.1947763,60.24778126,150.0610283,131.946995,0.492356226,58.03268016,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S32T11Wwalking_P__S_,32,F,walking,P,S,267.123919,203.7375198,223.1576529,63.38639916,0.55743298,55.26218831,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S33T11Wwalking_P__M_,33,F,walking,P,M,219.058437,163.8419858,189.3883725,55.21645128,0.619168615,52.90595564,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S34T11Wwalking_P__T_,34,F,walking,P,T,267.9802692,230.776826,253.6079042,37.20344315,0.534440222,54.84878256,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S35T11Wwalking_P__S_,35,F,walking,P,S,284.754535,190.2316912,214.6965263,94.52284381,0.650820866,51.84729786,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S36T11Wwalking_P__M_,36,F,walking,P,M,197.1778083,100.6875459,186.1711146,96.49026236,0.600407897,44.60173605,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S37T11Wwalking_P__T_,37,M,walking,P,T,226.7210779,95.0015572,110.1398584,131.7195207,0.721033276,39.54580357,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S38T11Wwalking_P__S_,38,M,walking,P,S,100.0120442,84.7742251,92.30100187,15.23781911,0.470419192,47.24147872,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S39T11Wwalking_P__M_,39,M,walking,P,M,155.0054008,103.4657535,123.1822036,51.53964726,0.555416355,52.6676139,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S4T11Wwalking_P__T_,4,M,walking,P,T,146.2702167,69.13453153,112.7462929,77.13568519,0.570467509,54.61514687,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S40T11Wwalking_P__T_,40,M,walking,P,T,109.3960351,90.9689542,98.32000515,18.42708091,0.5703536,42.86893811,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S41T11Wwalking_P__S_,41,M,walking,P,S,143.2529846,119.8397073,127.9845129,23.41327731,0.544040019,53.49575128,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S42T11Wwalking_P__M_,42,M,walking,P,M,138.3972865,99.57436028,109.5510342,38.82292617,0.816950032,50.705175,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S43T11Wwalking_P__T_,43,F,walking,P,T,302.7623129,220.6353484,251.9774078,82.12696449,0.78274022,48.07220983,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S44T11Wwalking_P__S_,44,F,walking,P,S,281.2778642,112.7657,175.9402973,168.5121642,0.661572631,47.34641992,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S45T11Wwalking_P__M_,45,M,walking,P,M,120.4019406,91.90986003,102.2992561,28.49208061,0.447791553,49.61813433,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S5T11Wwalking_P__S_,5,F,walking,P,S,195.6826855,190.5168433,192.4379014,5.165842146,0.438773572,51.25358979,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S6T11Wwalking_P__M_,6,F,walking,P,M,227.1761716,175.9082735,189.12081,51.26789809,0.515927819,45.78740202,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S7T11Wwalking_P__T_,7,M,walking,P,T,143.2863394,126.2309809,134.8083243,17.05535843,0.430178857,49.27255313,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S8T11Wwalking_P__S_,8,F,walking,P,S,251.1184444,185.1216361,212.3465462,65.99680836,0.578851885,56.47277693,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S9T11Wwalking_P__M_,9,F,walking,P,M,268.2483183,207.5804694,228.4131024,60.66784891,0.650601321,47.60447186,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S46T11Wwalking_P__T_,46,M,walking,P,T,115.2601718,99.19687954,105.6381655,16.06329227,0.52626457,55.63105674,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S47T11Wwalking_P__S_,47,M,walking,P,S,154.3510757,117.9532439,126.8054091,36.39783183,0.678586784,58.55849577,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S48T11Wwalking_P__M_,48,M,walking,P,M,136.7548326,113.172718,124.6260614,23.58211461,0.47596747,53.11810668,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S49T11Wwalking_P__T_,49,M,walking,P,T,111.9282946,97.9986037,105.105767,13.92969095,0.742915546,49.70771276,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S56T11Wwalking_P__S_,56,M,walking,P,S,96.95271559,87.03326233,92.95354739,9.91945326,0.460919615,52.96562696,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S57T11Wwalking_P__M_,57,M,walking,P,M,114.309151,97.63346834,106.5923166,16.67568262,0.694385665,60.55045904,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S58T11Wwalking_P__T_,58,M,walking,P,T,141.2950876,61.21565498,121.1886474,80.07943261,0.526783117,53.90961181,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S59T11Wwalking_P__S_,59,M,walking,P,S,103.8963642,97.41630499,101.2790534,6.480059229,0.730722991,56.36257221,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S60T11Wwalking_P__M_,60,M,walking,P,M,157.9874672,109.3428125,122.3678848,48.64465473,0.529873588,60.05822298,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S61T11Wwalking_P__T_,61,M,walking,P,T,104.4753844,69.185697,95.15206435,35.28968736,0.550533185,54.10243731,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S63T11Wwalking_P__M_,63,M,walking,P,M,131.1998918,94.44381052,102.8683811,36.75608129,0.649649926,58.97472579,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S50T11Wwalking_P__S_,50,F,walking,P,S,254.2472103,193.8683827,227.8514248,60.37882762,0.748065101,48.43969708,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S51T11Wwalking_P__M_,51,F,walking,P,M,249.363058,198.9321486,218.7697371,50.43090933,0.529267238,54.99621514,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S52T11Wwalking_P__T_,52,F,walking,P,T,303.7852908,214.399135,234.7584287,89.38615578,0.728710668,49.70736902,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S53T11Wwalking_P__S_,53,F,walking,P,S,244.4863394,162.9330256,182.4205592,81.55331383,0.65088142,48.40875721,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S54T11Wwalking_P__M_,54,F,walking,P,M,264.989528,214.1035853,232.8453018,50.88594268,0.622738031,58.26396714,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S55T11Wwalking_P__T_,55,F,walking,P,T,249.5480408,176.0809987,200.5262541,73.46704211,0.716628369,58.33493759,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S62T11Wwalking_P__S_,62,F,walking,P,S,258.1178181,201.5833652,227.9792508,56.53445293,0.48955013,64.30792536,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S1T18Wwhispering_V__M_,1,F,whispering,V,M,283.9110784,108.3495901,231.8274653,175.5614883,1.089971062,36.04581824,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S10T18Wwhispering_V__M_,10,M,whispering,V,M,127.6439349,116.4354305,123.1500488,11.20850437,0.622663947,41.88134862,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S11T18Wwhispering_V__T_,11,M,whispering,V,T,156.2430212,95.00024802,109.6116383,61.24277314,0.577026758,43.02843019,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S12T18Wwhispering_V__S_,12,F,whispering,V,S,294.1484051,250.6083638,281.4410312,43.54004131,0.68380044,42.11074641,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S13T18Wwhispering_V__M_,13,F,whispering,V,M,264.3112414,91.23846725,177.5582734,173.0727742,0.667963393,46.83088421,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S14T18Wwhispering_V__T_,14,F,whispering,V,T,274.5330104,212.8794916,241.2746893,61.65351878,0.613192518,42.9574876,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S15T18Wwhispering_V__S_,15,F,whispering,V,S,225.9103517,184.6466375,200.2367158,41.26371422,0.565442752,57.31889644,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S16T18Wwhispering_V__M_,16,F,whispering,V,M,204.8408,169.7215505,180.1847213,35.11924945,0.658754866,62.32930012,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S17T18Wwhispering_V__T_,17,M,whispering,V,T,169.3872302,102.879517,118.9431637,66.50771323,0.779493244,58.14783952,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S18T18Wwhispering_V__S_,18,F,whispering,V,S,268.1074422,166.1566191,205.1661733,101.9508231,0.626449971,56.88995065,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S19T18Wwhispering_V__M_,19,F,whispering,V,M,301.6004115,174.5956772,246.4250525,127.0047343,0.841649113,61.96935255,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S2T18Wwhispering_V__T_,2,F,whispering,V,T,244.179081,104.1700272,172.671207,140.0090538,0.587407034,42.95987919,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S20T18Wwhispering_V__T_,20,M,whispering,V,T,117.2768913,99.63840474,107.0161533,17.63848653,0.623648898,60.12253275,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S21T18Wwhispering_V__S_,21,F,whispering,V,S,302.8959827,231.8444524,254.2064265,71.05153024,0.662134738,57.52754808,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S22T18Wwhispering_V__M_,22,F,whispering,V,M,203.7000952,178.0292962,190.87029,25.67079893,0.583368688,60.77258095,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S23T18Wwhispering_V__T_,23,F,whispering,V,T,284.9071924,215.0972384,258.6541034,69.809954,0.618307507,65.94219359,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S24T18Wwhispering_V__S_,24,F,whispering,V,S,200.9576816,99.96258519,172.18111,100.9950964,0.915969287,56.21351439,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S25T18Wwhispering_V__M_,25,F,whispering,V,M,291.2590016,236.6566383,248.1978714,54.60236329,0.699649578,53.90839642,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S26T18Wwhispering_V__T_,26,F,whispering,V,T,307.515797,205.1719799,235.1304656,102.3438171,0.787452521,47.37311081,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S27T18Wwhispering_V__S_,27,M,whispering,V,S,137.040176,105.9339709,121.5984769,31.10620512,0.699510772,58.98371341,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S29T18Wwhispering_V__T_,29,F,whispering,V,T,246.0190809,118.4672789,186.530042,127.5518021,0.645373341,53.66309696,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S3T18Wwhispering_V__S_,3,F,whispering,V,S,241.1258803,204.6281866,221.368981,36.49769364,0.743524901,38.97103826,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S30T18Wwhispering_V__S_,30,F,whispering,V,S,264.7972503,209.6754214,222.6745901,55.12182891,0.706317545,55.76666542,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S32T18Wwhispering_V__T_,32,F,whispering,V,T,269.6851726,226.4988051,237.7920838,43.18636749,0.625696984,55.30694607,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S33T18Wwhispering_V__S_,33,F,whispering,V,S,239.6695329,188.8757319,202.8171345,50.79380104,0.602410269,54.29988524,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S34T18Wwhispering_V__M_,34,F,whispering,V,M,299.4523023,107.1507344,236.9337822,192.3015679,0.601153979,54.80385261,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S35T18Wwhispering_V__T_,35,F,whispering,V,T,325.018603,93.74297956,176.1035677,231.2756234,0.854450499,53.94976434,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S36T18Wwhispering_V__S_,36,F,whispering,V,S,199.6766882,179.6927902,189.894259,19.98389794,0.579666516,47.58415348,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S37T18Wwhispering_V__M_,37,M,whispering,V,M,137.4032382,103.0076202,117.618654,34.39561797,0.62486174,46.11033896,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S38T18Wwhispering_V__T_,38,M,whispering,V,T,113.160125,79.67345175,90.45789701,33.48667321,0.691935265,47.29225013,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S39T18Wwhispering_V__S_,39,M,whispering,V,S,123.1566485,78.57982829,96.65376936,44.57682025,0.659374401,49.82818001,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S4T18Wwhispering_V__M_,4,M,whispering,V,M,149.0385875,125.9350583,133.9881912,23.10352926,0.542003027,55.35416223,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S40T18Wwhispering_V__M_,40,M,whispering,V,M,120.2824984,93.54535849,103.4122977,26.73713992,0.522610003,46.68077933,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S41T18Wwhispering_V__T_,41,M,whispering,V,T,120.3264576,109.0317847,114.2517114,11.29467281,0.529074681,53.88484238,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S42T18Wwhispering_V__S_,42,M,whispering,V,S,120.605416,69.99380854,111.7471217,50.61160741,0.900747587,52.07524959,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S43T18Wwhispering_V__M_,43,F,whispering,V,M,288.9323487,218.6671327,248.0366121,70.26521605,0.929852936,46.55046961,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S44T18Wwhispering_V__T_,44,F,whispering,V,T,303.793973,225.8312768,258.6886932,77.96269618,0.797607262,46.44591868,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S45T18Wwhispering_V__S_,45,M,whispering,V,S,117.1676481,89.48937481,98.01290279,27.67827326,0.639565268,50.051235,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S5T18Wwhispering_V__T_,5,F,whispering,V,T,195.9329576,185.5483183,190.5630352,10.38463921,0.701362265,41.85193556,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S6T18Wwhispering_V__S_,6,F,whispering,V,S,239.6196793,173.1968816,187.6181336,66.42279771,0.778420282,46.36633976,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S7T18Wwhispering_V__M_,7,M,whispering,V,M,172.3199822,132.2180949,143.8466022,40.10188731,0.509822631,45.28976685,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S8T18Wwhispering_V__T_,8,F,whispering,V,T,292.7074402,193.2647339,222.1153897,99.44270635,0.709468911,54.98560674,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S9T18Wwhispering_V__S_,9,F,whispering,V,S,256.688065,224.6601209,240.332114,32.02794414,0.574521327,46.68169315,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S46T18Wwhispering_V__M_,46,M,whispering,V,M,112.9468223,100.4140942,103.8612741,12.53272817,0.599277753,56.76288177,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S47T18Wwhispering_V__T_,47,M,whispering,V,T,135.7992183,108.3338164,120.6868438,27.46540187,0.774216714,54.87445931,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S48T18Wwhispering_V__S_,48,M,whispering,V,S,143.0662511,112.6060786,123.6431638,30.46017247,0.543381853,52.93772913,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S49T18Wwhispering_V__M_,49,M,whispering,V,M,115.0343944,95.4797203,102.1778851,19.55467408,0.903651672,48.14717204,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S56T18Wwhispering_V__T_,56,M,whispering,V,T,98.1200765,95.93799842,96.96157131,2.182078086,0.510971101,52.14757575,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S57T18Wwhispering_V__S_,57,M,whispering,V,S,121.6949163,99.12242588,107.8546969,22.5724904,0.848511169,57.70962948,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S58T18Wwhispering_V__M_,58,M,whispering,V,M,150.7296676,111.8108365,123.4390728,38.91883105,0.565777913,53.55388623,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S59T18Wwhispering_V__T_,59,M,whispering,V,T,101.6151831,96.31361065,100.5752044,5.301572415,0.750518303,54.07378816,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S60T18Wwhispering_V__S_,60,M,whispering,V,S,179.2286166,107.4314318,123.7757192,71.79718482,0.717445759,59.12230124,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S61T18Wwhispering_V__M_,61,M,whispering,V,M,142.1106922,66.73404717,93.41176968,75.37664506,0.744453087,53.80805696,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S63T18Wwhispering_V__S_,63,M,whispering,V,S,121.4219663,64.25435582,105.4086653,57.1676105,0.699428454,59.93495432,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S50T18Wwhispering_V__T_,50,F,whispering,V,T,270.7319644,217.6378572,237.8164913,53.09410729,0.87917624,48.00020531,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S51T18Wwhispering_V__S_,51,F,whispering,V,S,245.9387077,194.1444477,221.9784861,51.79426002,0.491056771,51.66297573,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S52T18Wwhispering_V__M_,52,F,whispering,V,M,314.0260129,236.5644502,250.4734029,77.46156266,0.970572339,53.09671631,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S53T18Wwhispering_V__T_,53,F,whispering,V,T,302.689456,97.2916526,185.461839,205.3978034,0.63943022,50.83886743,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S54T18Wwhispering_V__S_,54,F,whispering,V,S,264.7539807,221.3732329,236.1207413,43.38074774,0.703876063,52.16473866,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S55T18Wwhispering_V__M_,55,F,whispering,V,M,274.3364016,193.6405659,213.2945189,80.69583567,0.696112539,56.12642684,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S62T18Wwhispering_V__T_,62,F,whispering,V,T,236.0926912,216.6919661,226.5588776,19.40072503,0.520062021,64.51126294,3,0.9031,LowVocal,2.617,2.4393,3.27,8.1,C
S10T23Wyelling_V__T_,10,M,yelling,V,T,125.3046253,112.6374072,118.9049943,12.66721818,0.472044565,47.03908143,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S11T23Wyelling_V__S_,11,M,yelling,V,S,115.5428549,89.33962642,98.27508758,26.20322852,0.510187409,43.46304277,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S12T23Wyelling_V__M_,12,F,yelling,V,M,280.5310303,256.2355512,267.2311188,24.2954791,0.676685173,40.71865586,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S13T23Wyelling_V__T_,13,F,yelling,V,T,248.7219694,119.9456113,203.4714053,128.7763581,0.598145349,46.00884675,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S14T23Wyelling_V__S_,14,F,yelling,V,S,259.49634,212.3440467,225.2769533,47.15229321,0.513072313,49.71646094,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S15T23Wyelling_V__M_,15,F,yelling,V,M,245.3673896,177.5481825,195.1017795,67.81920707,0.571187275,53.46880647,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S16T23Wyelling_V__T_,16,F,yelling,V,T,203.5023828,164.1301255,172.5557472,39.37225727,0.557748106,60.40930256,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S17T23Wyelling_V__S_,17,M,yelling,V,S,130.106651,104.8960993,120.9107845,25.21055173,0.50673362,66.53969327,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S18T23Wyelling_V__M_,18,F,yelling,V,M,253.3210395,100.6319259,173.639143,152.6891136,0.470941207,64.75175083,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S19T23Wyelling_V__T_,19,F,yelling,V,T,280.1284055,184.1531317,216.0857482,95.97527387,0.765545449,60.98686364,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S2T23Wyelling_V__S_,2,F,yelling,V,S,224.9771434,104.2118928,178.0990545,120.7652506,0.474308215,47.29469914,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S20T23Wyelling_V__S_,20,M,yelling,V,S,123.5829534,113.7657242,117.5676379,9.81722918,0.488016421,67.98439809,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S21T23Wyelling_V__M_,21,F,yelling,V,M,264.6495802,223.906402,237.9097384,40.74317828,0.512971483,60.83369389,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S22T23Wyelling_V__T_,22,F,yelling,V,T,231.0549929,173.9871465,181.5432217,57.06784643,0.512499942,59.00640451,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S23T23Wyelling_V__S_,23,F,yelling,V,S,265.8276003,210.1413786,222.2611018,55.68622174,0.451901994,63.39078501,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S24T23Wyelling_V__M_,24,F,yelling,V,M,266.6833958,101.586869,181.7120096,165.0965268,0.854848245,58.42659444,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S25T23Wyelling_V__T_,25,F,yelling,V,T,265.3161379,223.9705325,233.0566461,41.34560543,0.494821619,59.00919668,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S26T23Wyelling_V__S_,26,F,yelling,V,S,272.7389682,215.1086147,236.9033165,57.63035349,0.621164703,49.43108083,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S27T23Wyelling_V__M_,27,M,yelling,V,M,125.6114061,62.15538384,107.3054072,63.4560223,0.555119616,62.73630826,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S28T23Wyelling_V__T_,28,F,yelling,V,T,436.7849513,251.5133681,271.118147,185.2715832,0.509536165,53.53828129,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S29T23Wyelling_V__S_,29,F,yelling,V,S,245.5237215,179.3724252,209.0202524,66.15129629,0.550977588,60.22678936,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S3T23Wyelling_V__M_,3,F,yelling,V,M,246.3042644,194.8867205,205.9436587,51.41754388,0.632736624,41.2014384,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S30T23Wyelling_V__M_,30,F,yelling,V,M,319.67671,212.5429384,241.3501375,107.1337716,0.383687474,58.76373009,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S31T23Wyelling_V__T_,31,M,yelling,V,T,249.4590496,75.32491174,149.1215007,174.1341379,0.478460843,62.97979318,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S32T23Wyelling_V__S_,32,F,yelling,V,S,260.0959359,217.7282094,223.6377478,42.3677265,0.508471901,61.28364062,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
S33T23Wyelling_V__M_,33,F,yelling,V,M,237.5730517,176.2252221,197.2764077,61.34782962,0.536005576,56.68696831,2,NA,HighVocal,3.0366,2.8848,9.13,21.31,C
